"id_version","NC","mWMC","mcBC"
"a770e5314e297ecb76e342e213c552bcaa0f1fbb","1023","19.5083088954057","1.68731850366197"
"229f7b48b33190babb4ea537cbb2e49b4fe0f7b9","1022","19.5205479452055","1.6829525723273"
"46aec2fa3e3386eeed9f19e9c17446837978d3f1","1022","19.5547945205479","1.68290353639377"
"c336dee7e968d9200cbf69e2d79a57b8f624f224","1023","19.5405669599218","1.67323655617252"
"b869a3fe44d9b5e8b848d25b8061a63d3553399c","1029","19.533527696793","1.67022339532947"
"da9420a5cb14a3590529b161f4aa70e1d563cfe1","1005","19.9830845771144","1.62334699817995"
"6221336768a8b97c783f9705ccfbfd43bfa5a13b","985","20.1147208121827","1.62962342129109"
"b6aa471b52a8d0df032ce09e49c143eacc6506ab","987","20.0597771023303","1.62945211514097"
"61f3b48e99ddd733daf435eee2ea1c643c4f6a21","985","20.0568527918782","1.63256172570677"
"7b5428345cedf9ec3e295062523857e7184c5c11","985","20.0558375634518","1.63253152556414"
"a942e6c9e4fab9f68ee4f7739e137cde9fe63e7c","985","20.0558375634518","1.63253152556414"
"6b83197035128701b202d112a935261aa9723fde","990","20.0828282828283","1.64369353799889"
"cb65254c83ba27848719a0d4765348ca3f2bbd5c","990","20.0828282828283","1.64398284533109"
"d09d2ba0eb391a301783d95ce120fb206d3589f6","990","20.0919191919192","1.65354360134745"
"e3fd072ffb23828ec1b428d467de1dc2ff33c41b","990","20.0919191919192","1.65624506179069"
"f90598ffc01e0a01bbf9ac00c525bcb540fc4637","988","20.1295546558704","1.64775333118933"
"c6ce45553e8ff6836d4e06dc14576abddf079192","988","20.1325910931174","1.65055577373364"
"d2d2db28e7ce4f58e8ae2293c3a390f59ad0cf45","988","20.1315789473684","1.6748484206439"
"3b75f318b1df03ef72738ae8c2e35fc779720691","987","20.1519756838906","1.67590434608478"
"59aa1b4b8a0c37213c027f9bde62f4561ab61c74","987","20.4539007092199","1.45562188777915"
"520a4be69ba932061ab9b89f328842caf152e1d9","987","20.450861195542","1.45562671993639"
"e2c1dd1d4fb82fa74d1043983b1b3d36a2f1fe1f","987","20.3525835866261","1.52542663486841"
"d8ee51062cf4add88ffa4d970921c412d3b48f5e","987","20.3657548125633","1.52375945159236"
"13526fe5797f51cd8e42e5ae652fd6ef713f3dcd","987","20.3941236068896","1.49794703021102"
"e57784bee287de230b467604b39ed3f57bc0e432","993","20.3846928499496","1.44688564558477"
"72ada4862ba3ef78899f8e0d69967adacbe0decf","993","20.3846928499496","1.44688564558477"
"a0238d176ac452dcf2e3eaf432011519f2f01a8a","993","20.4330312185297","1.44148482513236"
"5a162d4ca065659997d0d0e72465da5895fd52ae","993","20.4864048338369","1.43522064603755"
"cc8ff6f2d11c521898e3e9388572fe199138ea86","993","20.5075528700906","1.42780178017577"
"a07579eda479d68dd49ec543a14f6b01c87027b4","993","20.5075528700906","1.42778304075897"
"8ae162013c9130d730fb4f677bb5031569572d1f","993","20.5095669687815","1.42885013804902"
"d2c5a790cdd7b6033cdc3a93344955b9fb238ec1","1010","20.6257425742574","1.46199514946109"
"67e7a3e8cec14ef68d19d092fd44e286b6bd04d9","1010","20.6257425742574","1.46199550193566"
"726f7c4ace0e5dff6abe723c110fedd03b3dac52","1010","20.6227722772277","1.46199683156677"
"9c885ff0aeebccd6044e7113e959d9c8edce761d","1010","20.6217821782178","1.46200042137011"
"8a2e412fed0f3f4cc03e19d9b3944c9be504f936","1010","20.6217821782178","1.46165348859821"
"4d4aa89a0b154706d6d4d1076becc71f89b92ed2","1027","20.7341772151899","1.42573034333203"
"bdc5c2f2e3ebab784623daf4efea8b614f5b6cb9","1027","20.7322297955209","1.42573364660764"
"3d21d1d1c07d383ea5d4925bfc7c4befc1b16c26","1027","20.7322297955209","1.42573364660764"
"e5482c57db703ffccff896da70f424ea36cdfee5","1027","20.7322297955209","1.42573364660764"
"e2e9e299eb1e5c611dedb9c8dc360cd3f53a9555","1027","20.7322297955209","1.42573364660764"
"7227af1860ad1099ca1fff1674ca262cb3e66d69","1027","20.7263875365141","1.42573258225682"
"cd15335556ebb0afa93dae14784cd551cf083d24","1030","20.847572815534","1.42223048088004"
"70410ecc64a3d05ce7da2481006386f90a9e95a2","1027","20.8627069133398","1.42623537602074"
"2d64c1b647f7556d2fcd29b1b667f1d903d3cc34","1017","20.9183874139626","1.41342747337317"
"793e91eb224f7a355a74405067a06c1f14a9ddae","1017","20.9154375614553","1.41342872122425"
"e6a0537cc53901f2ad08583182c9da8261f7c75a","1015","20.8827586206897","1.41793122612494"
"bdc600a2ba61527ca1d9cafc3e05e73cc2ace4d3","1015","20.8827586206897","1.41789689029658"
"9f10abdaa33e7f70ec683b426beff92e31119eb9","1015","20.8827586206897","1.41789689029658"
"ca62edbe0ba9d691566238015fffc4079f752c02","1015","20.8788177339901","1.41687072018135"
"57f6c7896ae66435aae13912a8ea92ff1790d313","1015","20.8788177339901","1.41687072018135"
"11bde5e67d58f721f35a1b7e72b6983aada7a625","1015","20.8788177339901","1.41692357406983"
"fcd51e147b632478fc627f6092a9df8076bee3fd","1015","20.8788177339901","1.41692357406983"
"9156d176fa629dd8fc93004b2c458d9b19ad980f","994","20.9496981891348","1.41743383677199"
"5de61f81d4329d1a8cc06eece16e4fc6f3fc7dff","991","20.912209889001","1.41892008643783"
"7a1e73ec3e66694b2038007f6d8478c93d548ecf","990","20.879797979798","1.41277474777935"
"380386ed1dbe5406b0d08e3b0040a9b5c592535a","990","20.879797979798","1.41278103032812"
"f75289b183c6be136e134c6a15b4ba421decbaf2","990","20.879797979798","1.41319026228967"
"63d68b8438ddb94cdade5c88013ddd4e293fbefb","990","20.879797979798","1.41619810540839"
"bf156bc4aa9bdabe345ddea5e0be6ca900447460","990","20.879797979798","1.41722329933098"
"1fa19f7c686522b4bc71c0b004f468e31d36b814","990","20.8818181818182","1.41881262373053"
"153c9f04cb6076debfa0db94701c7ab8bf5f44fe","988","20.9099190283401","1.41986662932207"
"23c22c8643eb4a01e4507facc543bad17253280d","988","20.9099190283401","1.41986651555948"
"06173124944fb2159f4b19efcb2941b1e9326794","987","20.9128672745694","1.42073869681549"
"64559833f359af633ddaeca04178ebf516590c51","987","20.9128672745694","1.42074383333702"
"c28320ba7994b24bf2cfe8ec1da354f222f78e5e","1002","21.0299401197605","1.37322568758242"
"046579158172fdc0627a660b2ec5ddf5008d8b21","1005","21.0686567164179","1.36611487666717"
"5ec0a5bfafa7dc0be7cc21651465397ad184b45b","1010","21.0554455445545","1.36213220379546"
"168550e763332ebfb97d6c22b297bc7c2c4b86a3","1012","21.0928853754941","1.35322970620245"
"7e359d4f70e32474301dabe5b545399c29193922","1012","21.1205533596838","1.34043946180209"
"40d08e1e09ec2db8f5da5fcd0f7d0cdfa611456b","1012","21.5454545454545","1.33226335730573"
"9dc7a22a54bb71249e35a4b4872407b686ae3cda","1012","21.5681818181818","1.33204081929243"
"5cc784d422221b77e4d1642b6043a11bc88313bb","1012","21.5741106719368","1.33178177846523"
"28d0dc6aae74076f2dfda68637ae69f78086db0f","1012","21.6590909090909","1.32892976322886"
"9bf54ee4c3eb475376c0de3191fa8a49d82429f6","1010","21.6435643564356","1.33069987393924"
"b841801058ec9f04e917aee922abe5be5551f73e","1010","21.6277227722772","1.33070129909964"
"8dfb8e3c460642e2507511bfeaa3264cc4ca50b9","1010","21.6277227722772","1.329575259806"
"54ee37d736d0b52e3854cb1342d72a69ee18c49a","1010","21.6277227722772","1.329575259806"
"bd47644358cb081ef9adfd82aa55f5b164876a9d","1010","21.6277227722772","1.32957478768143"
"04e8516d76b43d5df1f0feefe991c14ea1c6931f","1010","21.6326732673267","1.32953331747497"
"ec5897bcbb5d4502fa2dee8d49562d5c35b74755","1010","21.6455445544554","1.32939792367324"
"1eeb2734dc242aacbd1b1a2ba9263de402566240","1010","21.6534653465347","1.32934966053825"
"681403b7ff7a0cf1eafd7a9121a726fda2b58131","1010","21.7247524752475","1.32924198406835"
"b2811c4876883bceb20d57e644d3aa4caf222f82","1010","21.7336633663366","1.32923985594919"
"52a49acbacaebfcc5cb001f7c465f43eff5c236f","1010","21.8653465346535","1.3284866816361"
"bb6d0e6ffe18955e924b0140a686b6f4484a2900","1010","21.9079207920792","1.32791660799304"
"abcff98bd37c2f33667208b565b3f0af1f696bf3","1010","21.9366336633663","1.32766716477784"
"5487a4290480743fa40c0bcb7121c882cc61f668","1010","21.9475247524752","1.32742696450468"
"0c51a8dc51b676720ddd3fc652c2d138f332284e","1010","21.9643564356436","1.32724898544994"
"5d4a48e2dc321d07a8fa78f9cfefce53b14a19c9","1010","21.9881188118812","1.32720790270204"
"00c4dd90b80a2faa90d721b56af49796801627e4","1010","22.0831683168317","1.3271959379406"
"dffcdf42cebe08e6282183ec12f15ad563f6d421","1010","22.2188118811881","1.32697758580127"
"ace127c2e7231f56c203b211457bce54a003df03","1010","22.3336633663366","1.32686558876054"
"e04568cd80730fcd6ba93e5186576a9cd8c58ba5","1010","22.4455445544554","1.32689851295778"
"f8b9e673176459bfc8767bc0837c0e3e61c9b7dd","1010","22.4495049504951","1.32689743073514"
"56b625a992f9a45510600db1d7235e1da9bccb72","1005","22.4258706467662","1.33098671294394"
"3f970832be21da58c2be706e0b0c25e1e9860053","1005","22.4258706467662","1.33098671294394"
"da6354ec62d7426916ad1b3c7372a88a38d5f891","1005","22.4189054726368","1.33126776896302"
"20a64a80eb90f06172e985f722ab53b389c62fd5","1004","22.4163346613546","1.32905791944534"
"00ebc196eced481d805ca8d4a6e0a713fb037744","1004","22.4163346613546","1.32905784770186"
"125a7559e7c00ae128f2064c017646e81897f2e3","1004","22.4163346613546","1.3290601398113"
"28ade2ee9e3e2fa35e5e22321994de2caffcc477","1004","22.3346613545817","1.32971625972017"
"8c019df4992b521cafa3e8761d6c10b1858406a8","999","22.1861861861862","1.32382798110716"
"c0e5864f7d36bba8c3cf7ec60f183accaed015e5","999","22.1861861861862","1.32382798110716"
"66fe2b77c32ec709ccf27ff3e00f8d0eb611986c","999","22.1861861861862","1.32382798110716"
"15db97f317ad5cdb7e589b0371b129c0ed3be480","999","22.1801801801802","1.32382848331215"
"8db7c64d2a9b0ad066e551c4e6be13a27394a26c","999","22.1641641641642","1.32387757369077"
"30a64d1042f38ef2aecf8233252210a88ec61874","999","22.1641641641642","1.32387757369077"
"59edfe2d4cdf8c1542b1bf72f2894595766eb052","995","22.2251256281407","1.30861244787289"
"2d97ab48aca0a67cc67f605cbd7479eb8214853e","993","22.2175226586103","1.31361317301442"
"53f918d69a073a360c2818cc026340268c24ae46","989","22.2355915065723","1.31955856901766"
"a27723738b68cf77c090d2a2260b3f3f14cd7084","989","22.1860465116279","1.31961286509252"
"1dd134d670fd1afdaeb257700545d4fbd7457f12","989","22.1718907987867","1.3196405176356"
"0db564a6d7cb0be94de226ee128eb4cc6c8316e5","989","22.1718907987867","1.31964063688805"
"5591c724374cfa687da94b035910678c756ddf70","989","22.1718907987867","1.31964838669342"
"b888fe5ca328e8c3c0aa38316105fee150773375","989","22.1476238624874","1.31984904390653"
"aa499a76e89d183e0441767cedae7b6e22bedc0d","989","22.1172901921132","1.31985421984388"
"075cc7033734c580f12496a0f43abc7d35a2e3b1","984","22.1138211382114","1.30866285909369"
"53ef4032831cff4e4590fafeb1b49b6010eb3a88","984","22.1138211382114","1.30866285909369"
"a1edaddd0c2787aadd426fe20c403d9b34ecbdf2","960","21.990625","1.27424721507884"
"e957224f641a9e06ed55e9b53e471accbe188a6d","959","21.8748696558916","1.27596620320468"
"96a450aca441daf6f7d6190a76aa7487202933de","959","21.8727841501564","1.27596681808188"
"78688dd3112a7ec37e2e963a18dbd4937ef316ff","959","21.8675703858186","1.27597024795391"
"cf5d2eb30f02c280622dcfca4a68eadd2304f73f","958","21.8810020876827","1.27701581206294"
"58fcc6ccd28c4ae54bb6351e59fb3a5a54892ae3","958","21.8810020876827","1.27701581206294"
"998a8fe4688780cd909f9c3cb50d4656963b5311","958","21.8810020876827","1.27701581206294"
"4a7adcf82944b8b65a641f52a9ef845134f7281e","958","21.8810020876827","1.27701768461069"
"085dac72f2fe50ece6add32bf8772dab8f53b275","958","21.8152400835073","1.27708539330644"
"60b8ec1197b1018090d34d759873c6da2439be2c","958","21.8152400835073","1.27708321796859"
"7200b5a59931a5929952542929bb551053457e22","958","21.8152400835073","1.27802269074318"
"7982d15ee0afb651a63fb5b42e891b543d776138","958","21.8131524008351","1.27802339746791"
"f77d6b081eb6a9936f81958577ac4a85abfd66f0","958","21.8131524008351","1.27802332392975"
"9e8082b9c6bee81eb239b730428f6c5d06c827e6","956","21.8274058577406","1.28062234783197"
"3ec1ab4eb5d3ae9ae52d1aef165e904aa10c16b6","955","21.8251308900524","1.2818268559063"
"867e4859f67a6969c675b83b9a2dc09fc99979c1","955","21.7623036649215","1.28187286875288"
"430a3c26543b66cdd5b4bc3fc665a76b16a8afa6","955","21.7623036649215","1.28187129640467"
"08509e28eeaea94ad5ce93745877550b1ac6f710","950","21.7168421052632","1.28870189313747"
"bd8b5050d48c7e2811e1e5eb5abeed8a2430675a","950","21.7168421052632","1.28870134170799"
"fde9ed4e6a87d9ed9a949608b134160b1d538946","950","21.7168421052632","1.28870134170799"
"3b396c91ff5503d546fa35fef122f82dcdc8c7f6","950","21.7168421052632","1.28697462869081"
"aeaced99fd263f225680d35bf89e43338f9ff29c","950","21.7168421052632","1.28672388391475"
"539986e5fefd6f26740bb4b8f3959b09affca21f","950","21.7168421052632","1.28672388391475"
"ca9bfb2775de545894864d32f0b4c6165affd092","950","21.7168421052632","1.28672388391475"
"f3c86cb07640836f20d08d2420f61cf8ce8f32f3","951","21.7003154574133","1.2853686350443"
"b462fe64e131c6da1a3b3f69929812ce88f6b37d","951","21.7003154574133","1.2853686350443"
"7569cc6e6ec5df9f895fc1fee8f5688d90d732e5","951","21.6855941114616","1.28711016720606"
"b1e27333b9506543934ea07bbd5ae541a24ba98f","950","21.7010526315789","1.28838583483288"
"27bdb6b8dc5de54107c94f759716c56af9c027c4","948","21.4905063291139","1.27991799211305"
"57311e3dff4d678a85e3ebe39954a3c15875a5b5","948","21.4905063291139","1.27858067266537"
"58638e3d516bee126ee637e8351994d6eb1be41f","946","21.446088794926","1.27232629140783"
"7f480f9dd8eb52611ed5b86c966e03087eff7d58","946","21.446088794926","1.27232629140783"
"38c4257b7950e27b759b63fcc786f826fef302cd","946","21.446088794926","1.27232629140783"
"8310c5d44aa6bc08b8db0c062180c63dbe53a5be","946","21.446088794926","1.27232629140783"
"945504b60854c5bc5146e58fbc47518949e431ab","936","21.4946581196581","1.27060466955951"
"6f257d46584942d1d3768da117fd0c743aec9e6b","936","21.491452991453","1.27061019157096"
"cc67fe8cce14f97e1820a8e0b5acbebd007d5117","936","21.491452991453","1.27061019157096"
"2bebf692ac70c3a865255c57c1fe42b240b1a2c1","936","21.4850427350427","1.27061832877762"
"37ecb8ffe2ecdf31e295b42fe0863831b32fd0a5","936","21.4230769230769","1.2706352438908"
"5ec55ba6bea624657882f73402a37cc75f32eec4","936","21.4230769230769","1.27063122637953"
"2f9ab9b8e24ec70bac5b27a62632ba6bb204c566","936","21.4230769230769","1.27061965230545"
"858d9ff9c8a0b0f4a531267d359b2cf3c1ed23d2","936","21.4294871794872","1.27052156572247"
"3f8c33edf498639901a5546834f9cdd004d0974f","936","21.4294871794872","1.27052130604037"
"9ff7c48aee9be036690846e10f3482ce17041d59","936","21.4294871794872","1.27052062884554"
"419f6aa88c76ea55629793713772b824dc2597b8","936","21.4155982905983","1.27052975334203"
"97ecdf7bb75edb22a102effd7eb2b27bfa0711a6","936","21.4123931623932","1.2705297501047"
"d138b88bbef3e2eebf292ce0822575afbe2364ba","935","21.4139037433155","1.27190987702079"
"dab06dfef56570533df69e27ab65fcf0cd115c36","935","21.4181818181818","1.27190146490927"
"03fd6fdfccfc2d6da48d4aae0c43b0d11313dbb4","931","21.3941997851772","1.27453799251716"
"6ae4cb2fe04f5b2a31b23b5031a70af7dd9b6945","931","21.390977443609","1.27453800229789"
"3fed84bfc443541e74630be868c0f864afc977f7","931","21.4393125671321","1.27451816958574"
"3f18acd1b2d552f5801d76922ff20353452ec5cd","931","21.4393125671321","1.27451816958574"
"23eeca1cdbb139fa53f848ccae6e851c75fecd7d","931","21.4393125671321","1.27451816958574"
"6ca1f5ce7495591b548feb4bf15ec8b414443f7d","931","21.4393125671321","1.27451816958574"
"8f79b8a97f4a6a49e5e1e02a28c7b7c9fa23a62f","931","21.4339419978518","1.2745185433968"
"2871a0b9a99dca2e052fd43a1b83e8713890123a","922","21.3709327548807","1.28757172753631"
"1f6e9095735b14e9a4874b96afa730585fe8805a","920","21.3347826086957","1.29053119983866"
"35fca0af35ddb2c74f6932e20e7a0dd86258d788","920","21.2478260869565","1.29116635217207"
"3c3d71c44512549b53f5c39f4536882c71d09f88","920","21.2369565217391","1.29119985068233"
"de4713bd048031667fbc32050b133868c7adcf46","920","21.1619565217391","1.29149235713515"
"4ec8d7c2a21218aef06946262ae33d4ca2e91d83","917","21.196292257361","1.31007828671105"
"ddf872991d1a5c53d90ad7e7091aa75c186bf895","917","21.196292257361","1.3100782821045"
"82007f3af19d723cdf03bba21cd84f9b19393169","917","21.123227917121","1.30883066789321"
"f3652af8777683faa4dddbe54f3305448a52242c","917","21.1079607415485","1.30883930780198"
"8ac6862a41b5d2c12c43158171806e7563c72b48","917","21.103598691385","1.30892629628988"
"47e8258aaaa2950f68315e180a5f2bb7a08d5b2c","915","21.1366120218579","1.31140812088515"
"070f4e0f3e28759c8b13df07a90751fc7b63e754","915","21.096174863388","1.31170848005898"
"3a40254afb922ce1d5dbf6024a10fdd146b3bc17","914","21.0908096280088","1.31387070216992"
"6ef139e1bb1c54d9735165367176b5483adcc96d","913","21.0832420591457","1.31547696264946"
"784a516d3e2e520a5944a6ab6e3629deb7d90444","913","21.0821467688938","1.31549643237682"
"c4bfd67815ff149682ed7f80faba27b5f15385d0","913","21.0821467688938","1.315493151685"
"318745af911271e7057ffe6b5e86be442796625a","913","21.0821467688938","1.31544894794247"
"5cf34f387f55c8ab4050393f72a699d2c673353f","913","21.0821467688938","1.31546413777472"
"26fbd13bb1f99f9d61c92763fa40c2fbc5f409ee","913","21.0821467688938","1.31546469937588"
"1a55408a6774c9aae165b580ec47d8b150c87a2a","912","21.0712719298246","1.31691486303523"
"acfeae8add7e6479bc1c37e9c223f53ed3ce79ad","912","21.0712719298246","1.31691486303523"
"ca9329474547bc312ab363567e5d6a8fd43f21fd","912","21.0296052631579","1.31695759602294"
"5e86bb3dc8c1fb72b858ab581c9fb9c990b53318","912","21.0175438596491","1.31696556767722"
"34508241ccd324d5baf85d80ff276838f7795fdc","911","21.02634467618","1.31888881660278"
"a47e02b80fceacceddc8fedf5afd9c82cb0d8c90","916","20.8788209606987","1.312251766598"
"8c0c670db3b587b76d4fd29096b28326db18d7f1","916","20.8373362445415","1.31225924378591"
"f057d8138a84e4cbbb716be1ecd61b5ca6b2a704","916","20.8373362445415","1.31225924378591"
"c76810267e6a38b76853ed6bf77a63679d22aeea","914","20.8293216630197","1.31102642602931"
"f3f766a2e04897cc5e8fe429c7e191ee38908301","914","20.8293216630197","1.31102568163611"
"17d6235ea31e1f19f39ea91263733b2bea3ad85c","909","20.7788778877888","1.3083845919808"
"f15cceec9e174052c00b40d8f84bc1d931e7eeec","909","20.7733773377338","1.32185175756812"
"77892067b3845a5150bcfb5f38942038662f2203","910","20.7307692307692","1.32551027586396"
"271859cf1ae9e252e5e50d86c33298972beb4938","910","20.6153846153846","1.33521149693755"
"45bede211ac9aff844601522e4a21f31fd6f7d25","910","20.6021978021978","1.349011685276"
"e89b2f208cc565589381721670f39224e77870de","910","20.5945054945055","1.34964356597888"
"e3c8606c4eebd3f8cc3fe3a31c071f17a22bd1b6","909","20.6017601760176","1.35017524029935"
"0b0ddbbe4411c9ec4bb64dc7f9b6d9bc24f2bc0e","909","20.5973597359736","1.35019063027108"
